[2024-08-12 18:56:05,465] torch.distributed.run: [WARNING] 
[2024-08-12 18:56:05,465] torch.distributed.run: [WARNING] *****************************************
[2024-08-12 18:56:05,465] torch.distributed.run: [WARNING] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
[2024-08-12 18:56:05,465] torch.distributed.run: [WARNING] *****************************************

=====================
DDP

=====================
DDP


====================================
DDP


====================================
DDP
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 98, with 121,344 parameters
using fused AdamW: False
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 98, with 121,344 parameters
using fused AdamW: False

Gradient accumulation steps needed with B: 16 and T: 1024 for total batch size: 524288 = 16
total params: 124475904
loaded len : 338025
loaded len : 338025
step : 172 | loss: 3.3518099784851074 | lr: 0.0005986 | dt: 2595.94 ms | tokens/sec: 201_964.374885 | norm: 2.96
step : 173 | loss: 3.3669893741607666 | lr: 0.0005986 | dt: 2600.61 ms | tokens/sec: 201_602.022889 | norm: 3.65
step : 174 | loss: 3.322779655456543 | lr: 0.0005986 | dt: 2594.79 ms | tokens/sec: 202_054.451725 | norm: 3.25
step : 175 | loss: 3.3474574089050293 | lr: 0.0005986 | dt: 2597.96 ms | tokens/sec: 201_807.220580 | norm: 3.62
step : 176 | loss: 3.2936031818389893 | lr: 0.0005985 | dt: 2599.80 ms | tokens/sec: 201_665.123294 | norm: 3.49
step : 177 | loss: 3.318783760070801 | lr: 0.0005985 | dt: 2597.68 ms | tokens/sec: 201_829.336015 | norm: 3.07
step : 178 | loss: 3.2848198413848877 | lr: 0.0005985 | dt: 2588.75 ms | tokens/sec: 202_525.925213 | norm: 3.33
step : 179 | loss: 3.2717514038085938 | lr: 0.0005985 | dt: 2597.22 ms | tokens/sec: 201_865.316367 | norm: 3.05
step : 180 | loss: 3.283262252807617 | lr: 0.0005985 | dt: 2597.38 ms | tokens/sec: 201_852.790340 | norm: 4.74
step : 181 | loss: 3.257594108581543 | lr: 0.0005985 | dt: 2598.41 ms | tokens/sec: 201_772.760539 | norm: 3.08
step : 182 | loss: 3.2585902214050293 | lr: 0.0005984 | dt: 2597.08 ms | tokens/sec: 201_876.046256 | norm: 5.45
step : 183 | loss: 3.2286014556884766 | lr: 0.0005984 | dt: 2593.97 ms | tokens/sec: 202_117.779977 | norm: 3.95
step : 184 | loss: 3.232621192932129 | lr: 0.0005984 | dt: 2599.99 ms | tokens/sec: 201_649.755919 | norm: 4.61
step : 185 | loss: 3.227365255355835 | lr: 0.0005984 | dt: 2602.82 ms | tokens/sec: 201_430.466879 | norm: 4.50
step : 186 | loss: 3.174894332885742 | lr: 0.0005984 | dt: 2595.08 ms | tokens/sec: 202_031.730089 | norm: 4.48
step : 187 | loss: 3.105807065963745 | lr: 0.0005983 | dt: 2596.85 ms | tokens/sec: 201_893.561220 | norm: 4.04
step : 188 | loss: 3.1511592864990234 | lr: 0.0005983 | dt: 2593.65 ms | tokens/sec: 202_142.657850 | norm: 2.58
step : 189 | loss: 3.113844394683838 | lr: 0.0005983 | dt: 2597.31 ms | tokens/sec: 201_858.200800 | norm: 4.26
step : 190 | loss: 3.1057872772216797 | lr: 0.0005983 | dt: 2593.60 ms | tokens/sec: 202_147.191894 | norm: 4.11
step : 191 | loss: 3.0887222290039062 | lr: 0.0005983 | dt: 2597.77 ms | tokens/sec: 201_822.222985 | norm: 5.48
step : 192 | loss: 3.045607566833496 | lr: 0.0005982 | dt: 2594.76 ms | tokens/sec: 202_056.605348 | norm: 2.71
step : 193 | loss: 3.0249814987182617 | lr: 0.0005982 | dt: 2603.89 ms | tokens/sec: 201_348.024553 | norm: 4.60
step : 194 | loss: 3.0242462158203125 | lr: 0.0005982 | dt: 2594.18 ms | tokens/sec: 202_101.897757 | norm: 4.44
step : 195 | loss: 2.9574015140533447 | lr: 0.0005982 | dt: 2598.77 ms | tokens/sec: 201_745.030698 | norm: 2.10
step : 196 | loss: 3.0355851650238037 | lr: 0.0005982 | dt: 2588.51 ms | tokens/sec: 202_544.206077 | norm: 6.14
step : 197 | loss: 3.011706829071045 | lr: 0.0005982 | dt: 2599.43 ms | tokens/sec: 201_693.238152 | norm: 5.90
step : 198 | loss: 2.986801862716675 | lr: 0.0005981 | dt: 2595.17 ms | tokens/sec: 202_024.714146 | norm: 3.09
step : 199 | loss: 2.9731874465942383 | lr: 0.0005981 | dt: 2595.09 ms | tokens/sec: 202_031.024761 | norm: 5.45
step : 200 | loss: 2.937840461730957 | lr: 0.0005981 | dt: 2591.95 ms | tokens/sec: 202_275.827867 | norm: 4.40
step : 201 | loss: 2.9413235187530518 | lr: 0.0005981 | dt: 2601.40 ms | tokens/sec: 201_540.938365 | norm: 5.14
step : 202 | loss: 2.8639659881591797 | lr: 0.0005981 | dt: 2592.67 ms | tokens/sec: 202_218.946046 | norm: 3.01
step : 203 | loss: 2.9178082942962646 | lr: 0.0005980 | dt: 2597.70 ms | tokens/sec: 201_827.983760 | norm: 5.98
step : 204 | loss: 2.8546221256256104 | lr: 0.0005980 | dt: 2595.53 ms | tokens/sec: 201_996.284148 | norm: 3.13
step : 205 | loss: 2.898329257965088 | lr: 0.0005980 | dt: 2600.86 ms | tokens/sec: 201_582.248588 | norm: 6.08
step : 206 | loss: 2.8715434074401855 | lr: 0.0005980 | dt: 2589.38 ms | tokens/sec: 202_475.930852 | norm: 4.42
step : 207 | loss: 2.8890204429626465 | lr: 0.0005979 | dt: 2592.42 ms | tokens/sec: 202_238.678069 | norm: 7.01
step : 208 | loss: 2.858433723449707 | lr: 0.0005979 | dt: 2594.32 ms | tokens/sec: 202_090.958125 | norm: 6.83
step : 209 | loss: 2.8110218048095703 | lr: 0.0005979 | dt: 2590.60 ms | tokens/sec: 202_380.728290 | norm: 4.46
step : 210 | loss: 2.787482738494873 | lr: 0.0005979 | dt: 2592.93 ms | tokens/sec: 202_199.143504 | norm: 3.87
step : 211 | loss: 2.7611587047576904 | lr: 0.0005979 | dt: 2597.22 ms | tokens/sec: 201_864.816037 | norm: 4.03
step : 212 | loss: 2.7247109413146973 | lr: 0.0005978 | dt: 2593.85 ms | tokens/sec: 202_127.106140 | norm: 5.22
step : 213 | loss: 2.6799607276916504 | lr: 0.0005978 | dt: 2597.71 ms | tokens/sec: 201_826.742665 | norm: 3.27
step : 214 | loss: 2.7131662368774414 | lr: 0.0005978 | dt: 2593.90 ms | tokens/sec: 202_123.241809 | norm: 5.62
step : 215 | loss: 2.6915619373321533 | lr: 0.0005978 | dt: 2600.32 ms | tokens/sec: 201_624.537048 | norm: 3.87
step : 216 | loss: 2.6462502479553223 | lr: 0.0005978 | dt: 2597.94 ms | tokens/sec: 201_808.961485 | norm: 5.25
step : 217 | loss: 2.653268337249756 | lr: 0.0005977 | dt: 2592.09 ms | tokens/sec: 202_264.888001 | norm: 5.95
step : 218 | loss: 2.6242945194244385 | lr: 0.0005977 | dt: 2597.69 ms | tokens/sec: 201_828.613575 | norm: 5.52
step : 219 | loss: 2.6041030883789062 | lr: 0.0005977 | dt: 2597.82 ms | tokens/sec: 201_818.351780 | norm: 4.07
step : 220 | loss: 2.5293946266174316 | lr: 0.0005977 | dt: 2595.98 ms | tokens/sec: 201_961.852257 | norm: 3.10
step : 221 | loss: 2.613417148590088 | lr: 0.0005976 | dt: 2601.67 ms | tokens/sec: 201_520.104928 | norm: 4.39
step : 222 | loss: 2.563408613204956 | lr: 0.0005976 | dt: 2595.17 ms | tokens/sec: 202_024.305826 | norm: 5.33
step : 223 | loss: 2.627272129058838 | lr: 0.0005976 | dt: 2601.86 ms | tokens/sec: 201_504.833504 | norm: 6.86
step : 224 | loss: 2.5692086219787598 | lr: 0.0005976 | dt: 2591.06 ms | tokens/sec: 202_344.861889 | norm: 7.16
step : 225 | loss: 2.555515766143799 | lr: 0.0005976 | dt: 2598.01 ms | tokens/sec: 201_803.479587 | norm: 4.37
step : 226 | loss: 2.560220241546631 | lr: 0.0005975 | dt: 2598.66 ms | tokens/sec: 201_752.860181 | norm: 7.48
step : 227 | loss: 2.458521842956543 | lr: 0.0005975 | dt: 2594.29 ms | tokens/sec: 202_093.335397 | norm: 4.13
step : 228 | loss: 2.603529453277588 | lr: 0.0005975 | dt: 2595.97 ms | tokens/sec: 201_962.427263 | norm: 6.77
step : 229 | loss: 2.532775402069092 | lr: 0.0005975 | dt: 2599.04 ms | tokens/sec: 201_723.840465 | norm: 5.03
step : 230 | loss: 2.497056007385254 | lr: 0.0005974 | dt: 2591.85 ms | tokens/sec: 202_283.605566 | norm: 5.85
step : 231 | loss: 2.495297908782959 | lr: 0.0005974 | dt: 2596.51 ms | tokens/sec: 201_920.349238 | norm: 6.70
step : 232 | loss: 2.420912265777588 | lr: 0.0005974 | dt: 2591.05 ms | tokens/sec: 202_345.792839 | norm: 4.75
step : 233 | loss: 2.4091405868530273 | lr: 0.0005974 | dt: 2599.34 ms | tokens/sec: 201_700.342094 | norm: 8.23
step : 234 | loss: 2.428603172302246 | lr: 0.0005973 | dt: 2590.13 ms | tokens/sec: 202_417.259534 | norm: 6.35
step : 235 | loss: 2.363312005996704 | lr: 0.0005973 | dt: 2590.64 ms | tokens/sec: 202_377.506126 | norm: 4.01
step : 236 | loss: 2.396317958831787 | lr: 0.0005973 | dt: 2590.86 ms | tokens/sec: 202_360.651967 | norm: 6.81
step : 237 | loss: 2.376798152923584 | lr: 0.0005973 | dt: 2597.51 ms | tokens/sec: 201_842.174082 | norm: 5.18
step : 238 | loss: 2.419497013092041 | lr: 0.0005972 | dt: 2593.40 ms | tokens/sec: 202_162.337817 | norm: 9.16
step : 239 | loss: 2.3465051651000977 | lr: 0.0005972 | dt: 2595.09 ms | tokens/sec: 202_030.579293 | norm: 4.15
step : 240 | loss: 2.397810220718384 | lr: 0.0005972 | dt: 2592.09 ms | tokens/sec: 202_264.888001 | norm: 10.59
step : 241 | loss: 2.3525514602661133 | lr: 0.0005972 | dt: 2592.19 ms | tokens/sec: 202_256.962919 | norm: 7.25
step : 242 | loss: 2.377352714538574 | lr: 0.0005971 | dt: 2596.51 ms | tokens/sec: 201_920.312156 | norm: 10.00
step : 243 | loss: 2.3878774642944336 | lr: 0.0005971 | dt: 2595.73 ms | tokens/sec: 201_980.940471 | norm: 9.38
step : 244 | loss: 2.2454495429992676 | lr: 0.0005971 | dt: 2590.91 ms | tokens/sec: 202_356.722838 | norm: 4.74
step : 245 | loss: 2.3863110542297363 | lr: 0.0005971 | dt: 2595.43 ms | tokens/sec: 202_003.966139 | norm: 12.90
step : 246 | loss: 2.33443021774292 | lr: 0.0005971 | dt: 2595.82 ms | tokens/sec: 201_973.779649 | norm: 8.77
step : 247 | loss: 2.309612512588501 | lr: 0.0005970 | dt: 2598.32 ms | tokens/sec: 201_779.962659 | norm: 9.84
step : 248 | loss: 2.297441005706787 | lr: 0.0005970 | dt: 2592.30 ms | tokens/sec: 202_248.350213 | norm: 7.97
step : 249 | loss: 2.2600674629211426 | lr: 0.0005970 | dt: 2590.45 ms | tokens/sec: 202_392.574816 | norm: 8.26
step : 250 | loss: 2.218360424041748 | lr: 0.0005969 | dt: 2585.27 ms | tokens/sec: 202_798.446533 | norm: 6.69
step : 251 | loss: 2.240323543548584 | lr: 0.0005969 | dt: 2597.27 ms | tokens/sec: 201_860.961729 | norm: 7.21
step : 252 | loss: 2.151369333267212 | lr: 0.0005969 | dt: 2596.43 ms | tokens/sec: 201_926.189784 | norm: 5.56
step : 253 | loss: 2.221949577331543 | lr: 0.0005969 | dt: 2594.67 ms | tokens/sec: 202_063.437835 | norm: 5.48
step : 254 | loss: 2.1528306007385254 | lr: 0.0005968 | dt: 2591.48 ms | tokens/sec: 202_312.153731 | norm: 8.14
step : 255 | loss: 2.1927356719970703 | lr: 0.0005968 | dt: 2594.34 ms | tokens/sec: 202_089.045203 | norm: 4.63
step : 256 | loss: 2.2153944969177246 | lr: 0.0005968 | dt: 2595.80 ms | tokens/sec: 201_975.226614 | norm: 8.27
step : 257 | loss: 2.1062426567077637 | lr: 0.0005968 | dt: 2595.70 ms | tokens/sec: 201_983.445023 | norm: 5.57
step : 258 | loss: 2.1448609828948975 | lr: 0.0005967 | dt: 2595.34 ms | tokens/sec: 202_011.537369 | norm: 8.64
step : 259 | loss: 2.137080192565918 | lr: 0.0005967 | dt: 2602.85 ms | tokens/sec: 201_428.750948 | norm: 7.18
step : 260 | loss: 2.049758195877075 | lr: 0.0005967 | dt: 2592.18 ms | tokens/sec: 202_257.707032 | norm: 5.25
step : 261 | loss: 2.0576257705688477 | lr: 0.0005967 | dt: 2596.57 ms | tokens/sec: 201_915.936605 | norm: 6.56
step : 262 | loss: 2.0282812118530273 | lr: 0.0005966 | dt: 2594.18 ms | tokens/sec: 202_101.359106 | norm: 6.16
step : 263 | loss: 1.9961652755737305 | lr: 0.0005966 | dt: 2597.76 ms | tokens/sec: 201_823.093563 | norm: 5.82
step : 264 | loss: 1.9039366245269775 | lr: 0.0005966 | dt: 2595.67 ms | tokens/sec: 201_985.393051 | norm: 3.56
step : 265 | loss: 1.9637417793273926 | lr: 0.0005966 | dt: 2599.53 ms | tokens/sec: 201_685.561278 | norm: 5.72
step : 266 | loss: 1.9241188764572144 | lr: 0.0005965 | dt: 2592.04 ms | tokens/sec: 202_268.106580 | norm: 4.75
step : 267 | loss: 2.004513740539551 | lr: 0.0005965 | dt: 2596.83 ms | tokens/sec: 201_895.340688 | norm: 9.57
step : 268 | loss: 1.9391225576400757 | lr: 0.0005965 | dt: 2593.32 ms | tokens/sec: 202_168.917244 | norm: 4.72
step : 269 | loss: 1.9257392883300781 | lr: 0.0005964 | dt: 2597.32 ms | tokens/sec: 201_857.552271 | norm: 6.76
step : 270 | loss: 1.9261457920074463 | lr: 0.0005964 | dt: 2597.40 ms | tokens/sec: 201_850.993094 | norm: 7.85
step : 271 | loss: 1.9038243293762207 | lr: 0.0005964 | dt: 2596.63 ms | tokens/sec: 201_911.190458 | norm: 4.79
step : 272 | loss: 1.8895585536956787 | lr: 0.0005964 | dt: 2587.87 ms | tokens/sec: 202_594.047516 | norm: 7.05
step : 273 | loss: 1.842529296875 | lr: 0.0005963 | dt: 2593.98 ms | tokens/sec: 202_116.944009 | norm: 5.02
step : 274 | loss: 1.8585989475250244 | lr: 0.0005963 | dt: 2590.70 ms | tokens/sec: 202_373.241106 | norm: 7.00
step : 275 | loss: 1.806272268295288 | lr: 0.0005963 | dt: 2591.22 ms | tokens/sec: 202_332.499680 | norm: 4.70
step : 276 | loss: 1.7905713319778442 | lr: 0.0005963 | dt: 2592.38 ms | tokens/sec: 202_241.672615 | norm: 6.13
step : 277 | loss: 1.7765235900878906 | lr: 0.0005962 | dt: 2596.02 ms | tokens/sec: 201_958.142625 | norm: 4.60
step : 278 | loss: 1.7390413284301758 | lr: 0.0005962 | dt: 2593.37 ms | tokens/sec: 202_164.809698 | norm: 7.22
step : 279 | loss: 1.7713475227355957 | lr: 0.0005962 | dt: 2593.36 ms | tokens/sec: 202_165.627477 | norm: 5.61
step : 280 | loss: 1.7289376258850098 | lr: 0.0005961 | dt: 2592.56 ms | tokens/sec: 202_227.909598 | norm: 4.81
step : 281 | loss: 1.6518399715423584 | lr: 0.0005961 | dt: 2598.58 ms | tokens/sec: 201_759.801721 | norm: 5.10
step : 282 | loss: 1.6906774044036865 | lr: 0.0005961 | dt: 2594.81 ms | tokens/sec: 202_052.428104 | norm: 6.06
step : 283 | loss: 1.666508674621582 | lr: 0.0005961 | dt: 2598.26 ms | tokens/sec: 201_784.424899 | norm: 4.46
step : 284 | loss: 1.6389864683151245 | lr: 0.0005960 | dt: 2595.54 ms | tokens/sec: 201_995.801724 | norm: 6.70
step : 285 | loss: 1.6084024906158447 | lr: 0.0005960 | dt: 2601.35 ms | tokens/sec: 201_544.688103 | norm: 4.21
step : 286 | loss: 1.5907628536224365 | lr: 0.0005960 | dt: 2588.80 ms | tokens/sec: 202_521.952360 | norm: 2.94
step : 287 | loss: 1.6211214065551758 | lr: 0.0005959 | dt: 2591.85 ms | tokens/sec: 202_283.047338 | norm: 8.12
step : 288 | loss: 1.6128180027008057 | lr: 0.0005959 | dt: 2587.15 ms | tokens/sec: 202_650.617677 | norm: 4.84
step : 289 | loss: 1.556830883026123 | lr: 0.0005959 | dt: 2595.60 ms | tokens/sec: 201_991.441454 | norm: 4.90
step : 290 | loss: 1.5996840000152588 | lr: 0.0005958 | dt: 2592.16 ms | tokens/sec: 202_259.269686 | norm: 7.06
step : 291 | loss: 1.5686583518981934 | lr: 0.0005958 | dt: 2599.26 ms | tokens/sec: 201_706.521450 | norm: 4.28
step : 292 | loss: 1.52949857711792 | lr: 0.0005958 | dt: 2591.35 ms | tokens/sec: 202_322.540264 | norm: 7.35
step : 293 | loss: 1.5673141479492188 | lr: 0.0005958 | dt: 2595.29 ms | tokens/sec: 202_015.304638 | norm: 5.74
step : 294 | loss: 1.5231785774230957 | lr: 0.0005957 | dt: 2593.51 ms | tokens/sec: 202_153.919005 | norm: 6.15
step : 295 | loss: 1.4839508533477783 | lr: 0.0005957 | dt: 2596.55 ms | tokens/sec: 201_917.049015 | norm: 5.88
step : 296 | loss: 1.4369653463363647 | lr: 0.0005957 | dt: 2599.59 ms | tokens/sec: 201_680.714974 | norm: 5.23
step : 297 | loss: 1.4515775442123413 | lr: 0.0005956 | dt: 2594.32 ms | tokens/sec: 202_090.920980 | norm: 6.25
step : 298 | loss: 1.3930193185806274 | lr: 0.0005956 | dt: 2592.10 ms | tokens/sec: 202_263.846171 | norm: 4.80
step : 299 | loss: 1.3904576301574707 | lr: 0.0005956 | dt: 2596.25 ms | tokens/sec: 201_940.690633 | norm: 5.69
step : 300 | loss: 1.3726383447647095 | lr: 0.0005955 | dt: 2593.81 ms | tokens/sec: 202_130.506130 | norm: 3.94
step : 301 | loss: 1.3191744089126587 | lr: 0.0005955 | dt: 2602.90 ms | tokens/sec: 201_424.249075 | norm: 4.44
step : 302 | loss: 1.3844728469848633 | lr: 0.0005955 | dt: 2593.15 ms | tokens/sec: 202_181.817138 | norm: 6.79
step : 303 | loss: 1.2875075340270996 | lr: 0.0005955 | dt: 2592.94 ms | tokens/sec: 202_197.972208 | norm: 3.01
step : 304 | loss: 1.4276037216186523 | lr: 0.0005954 | dt: 2592.42 ms | tokens/sec: 202_238.752467 | norm: 11.92
step : 305 | loss: 1.3576090335845947 | lr: 0.0005954 | dt: 2600.00 ms | tokens/sec: 201_648.868344 | norm: 5.14
step : 306 | loss: 1.3765833377838135 | lr: 0.0005954 | dt: 2588.33 ms | tokens/sec: 202_558.292054 | norm: 7.66
step : 307 | loss: 1.3062231540679932 | lr: 0.0005953 | dt: 2599.97 ms | tokens/sec: 201_651.438634 | norm: 4.65
step : 308 | loss: 1.2842020988464355 | lr: 0.0005953 | dt: 2596.69 ms | tokens/sec: 201_906.333305 | norm: 6.31
step : 309 | loss: 1.272635579109192 | lr: 0.0005953 | dt: 2600.39 ms | tokens/sec: 201_619.250020 | norm: 5.76
step : 310 | loss: 1.2241888046264648 | lr: 0.0005952 | dt: 2588.54 ms | tokens/sec: 202_541.706254 | norm: 5.47
step : 311 | loss: 1.2242780923843384 | lr: 0.0005952 | dt: 2594.20 ms | tokens/sec: 202_100.021777 | norm: 5.85
step : 312 | loss: 1.1585056781768799 | lr: 0.0005952 | dt: 2595.39 ms | tokens/sec: 202_007.027965 | norm: 6.10
step : 313 | loss: 1.1791703701019287 | lr: 0.0005951 | dt: 2596.15 ms | tokens/sec: 201_948.349850 | norm: 4.77
step : 314 | loss: 1.159404993057251 | lr: 0.0005951 | dt: 2594.39 ms | tokens/sec: 202_085.163756 | norm: 6.55
step : 315 | loss: 1.1394016742706299 | lr: 0.0005951 | dt: 2598.42 ms | tokens/sec: 201_772.168099 | norm: 4.88
step : 316 | loss: 1.1080763339996338 | lr: 0.0005950 | dt: 2595.26 ms | tokens/sec: 202_017.772925 | norm: 5.19
step : 317 | loss: 1.085369348526001 | lr: 0.0005950 | dt: 2599.88 ms | tokens/sec: 201_658.539631 | norm: 7.14
step : 318 | loss: 1.0769007205963135 | lr: 0.0005950 | dt: 2595.32 ms | tokens/sec: 202_012.780738 | norm: 5.69
step : 319 | loss: 1.032299280166626 | lr: 0.0005949 | dt: 2599.58 ms | tokens/sec: 201_681.898783 | norm: 4.65
step : 320 | loss: 1.023451566696167 | lr: 0.0005949 | dt: 2598.48 ms | tokens/sec: 201_767.095479 | norm: 7.37
step : 321 | loss: 1.0307059288024902 | lr: 0.0005949 | dt: 2601.16 ms | tokens/sec: 201_559.633023 | norm: 4.23
step : 322 | loss: 0.9933538436889648 | lr: 0.0005948 | dt: 2597.55 ms | tokens/sec: 201_839.376615 | norm: 6.09
step : 323 | loss: 1.007981538772583 | lr: 0.0005948 | dt: 2592.19 ms | tokens/sec: 202_256.590865 | norm: 3.26
step : 324 | loss: 0.9764080047607422 | lr: 0.0005948 | dt: 2594.00 ms | tokens/sec: 202_115.680780 | norm: 4.63
step : 325 | loss: 0.9924076795578003 | lr: 0.0005947 | dt: 2597.45 ms | tokens/sec: 201_846.916984 | norm: 3.45
step : 326 | loss: 1.0162067413330078 | lr: 0.0005947 | dt: 2596.39 ms | tokens/sec: 201_929.471763 | norm: 8.06
step : 327 | loss: 1.0118275880813599 | lr: 0.0005947 | dt: 2604.13 ms | tokens/sec: 201_329.203234 | norm: 3.34
step : 328 | loss: 1.0898971557617188 | lr: 0.0005946 | dt: 2595.94 ms | tokens/sec: 201_964.523277 | norm: 11.47
step : 329 | loss: 1.0863401889801025 | lr: 0.0005946 | dt: 2594.65 ms | tokens/sec: 202_064.756112 | norm: 7.11
step : 330 | loss: 1.0226712226867676 | lr: 0.0005946 | dt: 2595.34 ms | tokens/sec: 202_011.388908 | norm: 8.46
step : 331 | loss: 0.9587839841842651 | lr: 0.0005945 | dt: 2601.29 ms | tokens/sec: 201_549.324670 | norm: 5.10
step : 332 | loss: 0.997157096862793 | lr: 0.0005945 | dt: 2594.70 ms | tokens/sec: 202_061.488301 | norm: 8.76
step : 333 | loss: 0.9506193399429321 | lr: 0.0005945 | dt: 2601.22 ms | tokens/sec: 201_554.460241 | norm: 6.06
step : 334 | loss: 0.9108353853225708 | lr: 0.0005944 | dt: 2595.46 ms | tokens/sec: 202_001.869306 | norm: 6.56
step : 335 | loss: 0.8826392889022827 | lr: 0.0005944 | dt: 2598.10 ms | tokens/sec: 201_796.442451 | norm: 5.32
step : 336 | loss: 0.8379533886909485 | lr: 0.0005944 | dt: 2598.77 ms | tokens/sec: 201_744.345879 | norm: 6.70
step : 337 | loss: 0.838374674320221 | lr: 0.0005943 | dt: 2594.02 ms | tokens/sec: 202_114.213226 | norm: 4.92
step : 338 | loss: 0.8428434133529663 | lr: 0.0005943 | dt: 2588.17 ms | tokens/sec: 202_570.905797 | norm: 7.32
step : 339 | loss: 0.8038021922111511 | lr: 0.0005943 | dt: 2597.50 ms | tokens/sec: 201_843.100412 | norm: 5.04
step : 340 | loss: 0.8079288005828857 | lr: 0.0005942 | dt: 2586.04 ms | tokens/sec: 202_737.775111 | norm: 4.40
step : 341 | loss: 0.7477624416351318 | lr: 0.0005942 | dt: 2592.88 ms | tokens/sec: 202_203.326817 | norm: 4.66
step : 342 | loss: 0.790377140045166 | lr: 0.0005942 | dt: 2586.12 ms | tokens/sec: 202_731.775381 | norm: 6.40
step : 343 | loss: 0.7134963274002075 | lr: 0.0005941 | dt: 2596.86 ms | tokens/sec: 201_892.708569 | norm: 2.86
step : 344 | loss: 0.7982435822486877 | lr: 0.0005941 | dt: 2591.80 ms | tokens/sec: 202_287.382989 | norm: 6.80
step : 345 | loss: 0.7658934593200684 | lr: 0.0005941 | dt: 2600.27 ms | tokens/sec: 201_628.068050 | norm: 5.30
step : 346 | loss: 0.7077600359916687 | lr: 0.0005940 | dt: 2592.71 ms | tokens/sec: 202_216.063745 | norm: 2.98
step : 347 | loss: 0.7318670153617859 | lr: 0.0005940 | dt: 2596.30 ms | tokens/sec: 201_936.388373 | norm: 5.41
step : 348 | loss: 0.6812385320663452 | lr: 0.0005939 | dt: 2594.73 ms | tokens/sec: 202_058.796150 | norm: 4.24
step : 349 | loss: 0.6680327653884888 | lr: 0.0005939 | dt: 2597.36 ms | tokens/sec: 201_854.031755 | norm: 3.28
step : 350 | loss: 0.6890226602554321 | lr: 0.0005939 | dt: 2590.30 ms | tokens/sec: 202_404.571769 | norm: 5.53
step : 351 | loss: 0.6309205293655396 | lr: 0.0005938 | dt: 2597.05 ms | tokens/sec: 201_878.159011 | norm: 4.69
step : 352 | loss: 0.6485025882720947 | lr: 0.0005938 | dt: 2590.94 ms | tokens/sec: 202_354.730399 | norm: 3.15
step : 353 | loss: 0.6121548414230347 | lr: 0.0005938 | dt: 2595.74 ms | tokens/sec: 201_979.790253 | norm: 4.80
step : 354 | loss: 0.6475843787193298 | lr: 0.0005937 | dt: 2590.97 ms | tokens/sec: 202_351.695264 | norm: 4.16
step : 355 | loss: 0.6463055610656738 | lr: 0.0005937 | dt: 2594.99 ms | tokens/sec: 202_038.338143 | norm: 5.30
step : 356 | loss: 0.6270150542259216 | lr: 0.0005937 | dt: 2595.38 ms | tokens/sec: 202_008.067152 | norm: 3.96
step : 357 | loss: 0.5885210037231445 | lr: 0.0005936 | dt: 2596.36 ms | tokens/sec: 201_931.975039 | norm: 6.44
step : 358 | loss: 0.5737123489379883 | lr: 0.0005936 | dt: 2598.46 ms | tokens/sec: 201_768.650562 | norm: 3.96
step : 359 | loss: 0.5422627925872803 | lr: 0.0005935 | dt: 2601.46 ms | tokens/sec: 201_535.932776 | norm: 4.67
step : 360 | loss: 0.5518917441368103 | lr: 0.0005935 | dt: 2593.22 ms | tokens/sec: 202_176.314964 | norm: 5.27
step : 361 | loss: 0.5397058129310608 | lr: 0.0005935 | dt: 2600.53 ms | tokens/sec: 201_608.048353 | norm: 3.65
step : 362 | loss: 0.49010953307151794 | lr: 0.0005934 | dt: 2592.01 ms | tokens/sec: 202_270.748496 | norm: 2.50
step : 363 | loss: 0.5055921077728271 | lr: 0.0005934 | dt: 2599.44 ms | tokens/sec: 201_692.479688 | norm: 5.37
step : 364 | loss: 0.4764949083328247 | lr: 0.0005934 | dt: 2587.51 ms | tokens/sec: 202_622.571358 | norm: 3.41
step : 365 | loss: 0.45848003029823303 | lr: 0.0005933 | dt: 2600.92 ms | tokens/sec: 201_578.109413 | norm: 4.98
step : 366 | loss: 0.4424855709075928 | lr: 0.0005933 | dt: 2591.22 ms | tokens/sec: 202_332.183197 | norm: 3.07
step : 367 | loss: 0.429345965385437 | lr: 0.0005932 | dt: 2596.26 ms | tokens/sec: 201_939.837584 | norm: 3.32
step : 368 | loss: 0.43690425157546997 | lr: 0.0005932 | dt: 2594.64 ms | tokens/sec: 202_066.167245 | norm: 4.29
step : 369 | loss: 0.4001367390155792 | lr: 0.0005932 | dt: 2597.69 ms | tokens/sec: 201_828.261619 | norm: 3.81
step : 370 | loss: 0.40532365441322327 | lr: 0.0005931 | dt: 2593.04 ms | tokens/sec: 202_190.163911 | norm: 2.97
step : 371 | loss: 0.37212878465652466 | lr: 0.0005931 | dt: 2594.41 ms | tokens/sec: 202_083.436653 | norm: 3.87
step : 372 | loss: 0.3476347327232361 | lr: 0.0005931 | dt: 2595.04 ms | tokens/sec: 202_034.291587 | norm: 1.98
step : 373 | loss: 0.3758545517921448 | lr: 0.0005930 | dt: 2600.44 ms | tokens/sec: 201_615.035386 | norm: 4.45
step : 374 | loss: 0.3528410792350769 | lr: 0.0005930 | dt: 2587.41 ms | tokens/sec: 202_630.506447 | norm: 3.22
